Hashcode,Jingle,Candidate,Latency
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102211245.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102211945.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102221155.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102221255.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102221340.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102231155.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102231255.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102231340.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102251155.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102251255.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102251340.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102271250.mp4,-1000
f4b0601b478faf1cc58738a26c3b2571899bf25b,c192_202101301250.mp4,c192_202102271950.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202101301200.mp4,-385
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202101311200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102011200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102021200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102031200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102041200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102051200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102061200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102081200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102091200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102101200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102111200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102131200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102181200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102191200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102201200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102211200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102221158.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102231158.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102241158.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102251158.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102271200.mp4,-1000
2e1e5810b9611296a3f2973851f49f2d2a4d85cf,c192_202101301200.mp4,c192_202102281200.mp4,-1000
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102010830.mp4,66
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102020830.mp4,114
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102030830.mp4,8
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102040830.mp4,-159
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102050830.mp4,-22
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102080830.mp4,-172
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102090830.mp4,-81
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102100830.mp4,-181
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102110830.mp4,-318
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102120830.mp4,-255
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102150830.mp4,-304
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102160830.mp4,-25
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102170830.mp4,-63
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102180830.mp4,-119
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102190830.mp4,-204
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102220830.mp4,-30
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102230830.mp4,-123
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102250830.mp4,-71
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102260830.mp4,-203
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202101300810.mp4,537
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102060810.mp4,540
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102130810.mp4,199
47fe7e80565a5c4e809b0f39c731ce7f62c37d18,c192_202101300810.mp4,c192_202102200810.mp4,653
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202101300630.mp4,255
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202101310630.mp4,-282
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102010630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102020630.mp4,-349
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102030630.mp4,-189
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102040630.mp4,-444
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102050630.mp4,-160
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102060630.mp4,6
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102070630.mp4,-339
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102080630.mp4,-427
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102090630.mp4,-334
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102100630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102110630.mp4,-305
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102120630.mp4,-335
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102130630.mp4,-133
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102140630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102150630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102160630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102170630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102180630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102190630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102200630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102210630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102220630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102230630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102240630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102250630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102260630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102270630.mp4,-1000
40879f1ca12bf114909787b75ffe63b7f9d9ca46,c192_202101300630.mp4,c192_202102280630.mp4,-1000
b91806a2080cffd11343dcc56ac7da017d05a357,c119_202102071050.mp4,c119_202102071050.mp4,484
b91806a2080cffd11343dcc56ac7da017d05a357,c119_202102071050.mp4,c119_202102141000.mp4,-1000
b91806a2080cffd11343dcc56ac7da017d05a357,c119_202102071050.mp4,c119_202102211150.mp4,215
b91806a2080cffd11343dcc56ac7da017d05a357,c119_202102071050.mp4,c119_202102281100.mp4,-57
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202101310905.mp4,-1000
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102031110.mp4,-1000
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102070900.mp4,-167
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102101100.mp4,-466
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102140900.mp4,-1000
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102171110.mp4,-1000
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102210900.mp4,-194
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102241050.mp4,-1000
52b148df287a27584da4085a39cef0e0aca85986,c119_202102070900.mp4,c119_202102280900.mp4,-232
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202101301930.mp4,603
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202101302105.mp4,534
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202101302300.mp4,69
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202101312300.mp4,-1000
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102061930.mp4,497
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102062105.mp4,376
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102062300.mp4,-371
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102072300.mp4,-1000
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102131930.mp4,560
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102132105.mp4,635
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102132300.mp4,-99
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102142300.mp4,-1000
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102202310.mp4,447
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102212310.mp4,-1000
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102271930.mp4,493
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102272105.mp4,587
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102272300.mp4,-450
e703a3e75b7a23e279c8713cba18f53e97c867bf,c119_202102062300.mp4,c119_202102282300.mp4,-1000
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202101300000.mp4,-1000
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102032215.mp4,-376
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102040010.mp4,-264
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102052105.mp4,343
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102052300.mp4,485
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102060000.mp4,-1000
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102102315.mp4,177
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102110110.mp4,95
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102112315.mp4,-1000
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102122105.mp4,423
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102122300.mp4,702
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102130000.mp4,-1000
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102192105.mp4,436
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102192300.mp4,-247
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102200000.mp4,-1000
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102240100.mp4,637
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102262300.mp4,331
36a063aa394400602d2cdddaca953f9a4368cce0,c119_202102040010.mp4,c119_202102270000.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102011640.mp4,550
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102011750.mp4,439
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102021640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102021750.mp4,572
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102031640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102031750.mp4,647
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102041640.mp4,365
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102041750.mp4,265
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102051640.mp4,223
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102051750.mp4,140
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102081640.mp4,151
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102091640.mp4,383
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102091750.mp4,337
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102101640.mp4,480
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102111640.mp4,528
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102111750.mp4,514
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102161640.mp4,-373
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102161750.mp4,710
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102171640.mp4,155
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102171750.mp4,-323
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102181640.mp4,637
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102181750.mp4,499
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102191640.mp4,-63
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102191750.mp4,-163
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102221640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102221750.mp4,133
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102231640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102231750.mp4,409
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102241640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102241750.mp4,-163
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102251640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102251750.mp4,534
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102261640.mp4,-1000
f6c0ed38d2ad7cad72f90d69fe52682f077b20bf,c119_202102011640.mp4,c119_202102261750.mp4,304
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102011250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102011400.mp4,483
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102011500.mp4,79
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102011600.mp4,-248
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102021250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102021400.mp4,299
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102021500.mp4,269
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102021600.mp4,-21
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102031250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102031400.mp4,341
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102031500.mp4,279
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102031600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102041250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102041400.mp4,83
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102041500.mp4,-12
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102041600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102051250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102051400.mp4,50
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102051500.mp4,-144
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102051600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102081250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102081400.mp4,-137
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102081500.mp4,-310
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102081600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102091250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102091400.mp4,36
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102091500.mp4,-45
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102091600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102101250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102101400.mp4,34
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102101500.mp4,20
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102101600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102111250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102111400.mp4,346
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102111500.mp4,153
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102111600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102121250.mp4,596
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102121400.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102121500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102121600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102151250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102151400.mp4,-134
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102151500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102151600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102161250.mp4,594
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102161400.mp4,-357
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102161500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102161600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102171250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102171400.mp4,201
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102171500.mp4,69
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102171600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102181250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102181400.mp4,301
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102181500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102181600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102191250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102191400.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102191500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102191600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102221250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102221400.mp4,580
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102221500.mp4,620
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102221600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102231250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102231400.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102231500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102231600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102241250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102241400.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102241500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102241600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102251250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102251400.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102251500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102251600.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102261250.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102261400.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102261500.mp4,-1000
9aa6daee12be20ffe647f5fe92afb17b2f588802,c119_202102011400.mp4,c119_202102261600.mp4,-1000
1589ff53421ae4456321e2c6b2d0365e052d95ff,c119_202101311245.mp4,c119_202101301245.mp4,-1000
1589ff53421ae4456321e2c6b2d0365e052d95ff,c119_202101311245.mp4,c119_202101311245.mp4,279
1589ff53421ae4456321e2c6b2d0365e052d95ff,c119_202101311245.mp4,c119_202101312100.mp4,-286
